Serial_Number,Company_Name,Current_Market_Price_Rs,Price_to_Earnings_Ratio,Market_Capitalization_Rs_Cr,Dividend_Yield_Percentage,Net_Profit_Quarter_Rs_Cr,Quarterly_Profit_Variation_Percentage,Sales_Quarter_Rs_Cr,Quarterly_Sales_Variation_Percentage,Return_on_Capital_Employed_Percentage
1235.,Mangalam Global,29.08,17.91,479.17,0.07,5.54,2725.93,517.84,25.70,14.14
1236.,Fusion Finance,179.95,,1810.85,0.00,-305.04,-342.69,691.55,26.51,14.14
1237.,N R Agarwal Inds,361.10,10.45,614.56,0.55,8.34,-77.94,428.41,25.39,14.11
1238.,Jayaswal Neco,43.37,113.36,4211.22,0.00,-34.21,-137.35,1230.06,-18.07,14.11
1239.,VLS Finance,347.70,3.95,1209.86,0.43,51.10,-27.29,79.18,-5.86,14.09
1240.,India Finsec,154.60,27.52,385.60,0.00,4.52,151.11,18.03,13.68,14.09
1241.,Gennex Lab.,18.71,24.61,425.55,0.00,5.37,74.92,33.38,83.61,14.08
1242.,Paisalo Digital,47.82,23.32,4294.45,0.21,49.92,5.12,187.03,29.27,14.06
1243.,Vaibhav Global,296.95,38.31,4935.68,2.02,27.77,-4.34,796.43,12.97,14.05
1244.,Intense Tech.,129.19,22.00,303.64,0.77,4.53,3.66,37.69,23.21,14.04
1245.,John Cockerill,4253.70,327.68,2100.40,0.16,-7.50,-207.45,76.04,-60.30,14.03
1246.,HMA Agro Inds.,41.17,20.68,2061.67,0.73,53.43,822.56,1465.86,22.14,14.03
1247.,Integrated Perso,328.40,51.00,236.66,0.00,2.32,,112.38,20.39,14.01
1248.,Cosmic CRF,1614.00,72.30,1323.16,0.00,12.35,,158.64,28.48,13.99
1249.,Qgo Finance,64.15,13.94,44.60,1.01,0.76,31.03,4.18,21.16,13.98
1250.,Mayank Cattle Fo,250.00,34.26,135.00,0.00,2.02,,179.23,53.41,13.97
1251.,Nupur Recyclers,104.07,60.59,714.33,0.00,5.44,96.69,51.18,-31.92,13.93
1252.,Inter Globe Fin,124.95,12.56,111.92,0.00,0.89,81.63,62.50,33.58,13.90
1253.,Antony Waste han,635.50,25.81,1803.81,0.00,15.32,-56.24,221.24,-1.35,13.90
1254.,Modi's Navnirman,259.15,60.44,507.71,0.00,4.54,,36.62,50.64,13.89
1255.,Euphoria Infotec,61.41,14.14,17.82,0.00,0.95,,6.96,90.68,13.89
1256.,Gujarat Hotels,308.25,25.85,116.83,0.81,0.72,-21.74,0.71,7.58,13.88
1257.,Gconnect Logitec,37.80,78.11,14.06,0.00,0.17,,2.53,18.78,13.87
1258.,Manba Finance,157.32,25.14,790.37,0.16,11.64,,64.60,,13.87
1259.,Patel Engineerin,52.65,16.31,4445.64,0.00,73.45,110.71,1174.33,14.98,13.86
1260.,Mitsu Chem Plast,115.80,19.08,157.23,0.17,1.14,-24.00,81.22,7.18,13.86
1261.,Dollar Industrie,474.15,29.97,2689.19,0.63,26.43,3.44,445.83,8.17,13.86
1262.,AXISCADES Tech.,733.75,68.63,3114.39,0.00,12.25,12.65,264.72,4.86,13.85
1263.,KCP Sugar &Inds.,45.90,7.16,520.44,0.44,20.26,-39.75,73.74,-21.14,13.83
1264.,Steel City Sec.,115.75,10.51,174.86,2.59,5.14,108.94,18.53,21.43,13.81
1265.,Trans India,22.00,37.04,78.16,0.00,0.46,-35.21,11.29,-61.95,13.79
1266.,Platinumone Bus.,198.45,21.36,31.40,1.01,1.41,,15.56,20.43,13.79
1267.,Kopran,213.20,19.45,1028.68,1.41,7.38,-46.41,151.56,-0.68,13.78
1268.,Falcon,51.10,20.12,27.37,0.00,0.82,,12.63,119.65,13.78
1269.,Duropack,103.65,21.25,54.62,0.00,1.11,56.34,8.81,4.63,13.77
1270.,SAL Automotive,545.00,26.78,130.68,0.83,1.57,5.37,94.41,17.62,13.75
1271.,Dwarikesh Sugar,57.52,,1065.85,0.00,-24.00,-333.92,246.06,-44.77,13.72
1272.,Indrayani Biotec,36.19,21.18,164.80,0.00,1.22,-77.98,30.81,-23.81,13.72
1273.,GACM Tech,0.78,47.73,63.96,0.00,0.38,40.74,3.15,70.27,13.71
1274.,Emergent Indust.,391.50,26.91,178.92,0.00,-0.02,88.24,50.03,271.97,13.70
1275.,Worth Peripheral,179.36,17.88,282.51,0.56,3.68,11.76,70.25,15.66,13.69
1276.,Aarti Drugs,453.50,33.34,4169.25,0.22,30.39,-12.12,543.09,-5.96,13.68
1277.,Tyche Industries,193.15,14.53,197.98,1.29,3.99,43.63,20.54,28.05,13.66
1278.,Sudarshan Pharma,48.62,88.24,1170.08,0.00,5.92,,225.35,-2.78,13.65
1279.,Polysil Irrigati,26.50,13.30,30.05,0.00,1.39,,8.73,-15.90,13.63
1280.,J.G.Chemicals,406.90,28.98,1594.48,0.00,17.15,231.23,212.08,38.92,13.63
1281.,Artemis Medicare,322.90,68.45,4443.18,0.14,22.56,63.83,234.67,8.19,13.61
1282.,Kothari Sugars,45.78,31.28,379.47,1.09,6.25,20.66,101.59,-10.24,13.59
1283.,Arfin India,35.16,60.78,593.23,0.00,2.58,48.28,149.11,11.09,13.59
1284.,Bikewo Green,30.00,23.43,39.13,0.00,0.65,,9.08,12.38,13.59
1285.,Remsons Ind,141.63,45.20,493.99,0.21,3.64,65.45,72.98,17.24,13.56
1286.,Concord Enviro,789.25,39.46,1633.45,0.00,,,,,13.55
1287.,Sumit Woods,151.74,57.94,615.87,0.00,2.55,226.09,45.72,18.38,13.54
1288.,Eimco Elecon(I),2084.60,23.95,1202.81,0.24,13.06,10.68,66.63,30.26,13.53
1289.,Popular Vehicles,161.67,23.47,1151.06,0.31,7.57,-76.56,1512.75,-7.13,13.53
1290.,Deco-Mica,83.83,19.67,35.21,0.00,0.06,-89.47,18.14,-1.57,13.52
1291.,Labelkraft Tech.,74.05,22.66,24.02,0.00,0.45,,10.83,15.09,13.52
1292.,Bizotic Commer.,120.32,26.65,96.74,0.00,1.35,,52.86,104.57,13.52
1293.,Sanathan Textile,380.10,24.44,3208.20,0.00,50.07,,781.13,,13.52
1294.,Themis Medicare,273.10,47.44,2513.62,0.18,14.29,26.24,117.01,11.67,13.51
1295.,Siyaram,151.00,30.02,329.02,0.00,7.68,,245.67,14.23,13.51
1296.,Confidence Petro,76.39,35.45,2472.97,0.13,21.75,-33.53,745.76,16.80,13.50
1297.,Madhuveer Com,259.85,,636.13,0.02,-0.65,-225.00,0.64,611.11,13.49
1298.,Hitech Corp.,243.90,26.92,418.92,0.41,2.92,-43.30,146.51,2.10,13.48
1299.,SRG Housing,382.80,22.95,547.70,0.00,6.60,25.48,36.06,19.32,13.48
1300.,S P Apparels,908.20,26.49,2278.91,0.00,21.92,-23.25,391.30,33.80,13.48
1301.,Omfurn India,105.70,30.14,124.46,0.00,3.40,,40.39,-8.58,13.48
1302.,Apcotex Industri,380.30,37.78,1971.66,1.45,10.95,-28.48,351.06,25.72,13.46
1303.,Chemcrux Enterp.,168.35,34.34,249.31,0.59,1.15,-7.26,17.76,12.12,13.46
1304.,MMP Industries,341.75,24.05,868.13,0.44,5.83,24.84,144.83,14.88,13.45
1305.,Harsha Engg Intl,520.15,34.10,4735.66,0.19,32.77,10.75,271.97,1.33,13.43
1306.,Ind-Swift,30.00,2.96,162.49,0.00,4.11,138.38,136.35,17.62,13.42
1307.,Indbank Merchant,46.81,20.27,207.74,0.00,3.30,36.36,8.13,34.60,13.41
1308.,Mercury Labs,890.25,26.77,106.83,0.39,0.50,-66.89,18.19,-20.08,13.41
1309.,Sejal Glass,624.70,122.28,630.95,0.00,2.45,126.85,61.57,55.24,13.41
1310.,Star Paper Mills,221.33,5.87,345.50,1.81,14.52,-4.41,110.91,4.97,13.39
1311.,Career Point,399.35,11.71,726.54,0.75,12.94,12.15,26.41,29.21,13.36
1312.,Billwin Indust.,37.98,23.69,15.87,0.00,0.38,,2.83,-14.50,13.36
1313.,K&R Rail Engine.,346.90,716.66,988.99,0.00,4.94,-47.72,161.17,-1.29,13.36
1314.,Abhishek Integr.,82.35,63.58,49.59,0.00,0.28,,11.48,5.71,13.35
1315.,Kovil. Lak. Rol.,137.25,,124.09,0.91,-0.61,-119.87,109.04,-2.63,13.34
1316.,GACM Tech-DVR,0.92,9.63,10.88,0.00,,,,,13.32
1317.,Adroit Info.,20.87,11.91,51.69,0.00,0.45,162.50,7.07,70.77,13.30
1318.,Uday Jewellery,150.15,41.12,339.67,0.00,2.69,-2.54,62.27,46.59,13.29
1319.,Chemo Pharma Lab,103.50,12.42,15.53,0.00,0.61,38.64,0.00,,13.28
1320.,Vaswani Industri,54.61,15.95,163.83,0.00,2.33,174.12,102.16,17.28,13.27
1321.,Vinny Overseas,1.84,42.17,85.61,0.00,0.15,-91.43,32.23,-2.36,13.27
1322.,Taneja Aerospace,445.20,90.32,1135.28,0.90,4.09,53.18,10.12,41.54,13.26
1323.,Aristo Bio-Tech,133.00,15.42,90.54,0.30,4.55,,214.15,61.22,13.25
1324.,Spacenet Enterpr,16.23,81.79,916.05,0.00,3.49,25.27,45.06,55.43,13.22
1325.,Durlax Top,59.10,19.46,98.27,0.00,3.40,,59.43,53.92,13.22
1326.,Indian Hume Pipe,379.10,19.35,1997.17,0.40,13.26,28.61,354.37,11.15,13.21
1327.,Futuristic Solu,69.22,57.98,72.47,1.44,0.07,-63.16,0.20,-61.54,13.21
1328.,Dutron Polymers,159.85,38.99,95.91,0.94,0.33,-17.50,19.54,-28.42,13.21
1329.,Joindre Capital,54.90,7.86,75.98,3.64,3.26,79.12,14.60,42.30,13.21
1330.,Solitaire Mach.,112.40,26.04,51.03,1.56,0.50,25.00,3.79,-43.35,13.18
1331.,Wheels India,746.75,18.87,1824.54,0.99,21.92,318.32,1083.89,-8.49,13.16
1332.,BMW Industries,56.11,17.92,1262.96,0.77,17.82,0.85,150.24,-5.76,13.15
1333.,Rane Engine Val.,440.95,16.54,319.00,1.13,5.73,283.23,147.37,3.42,13.14
1334.,HLE Glascoat,367.70,84.05,2510.12,0.30,14.42,13.42,235.78,5.06,13.14
1335.,Lakshmi Engg.,2486.60,102.65,166.29,0.48,0.53,-10.17,3.29,-8.10,13.13
1336.,Sonam,69.59,45.82,278.58,0.00,1.34,12.61,24.47,-0.61,13.13
1337.,Tracxn Technolo.,79.29,3226.23,838.82,0.00,-4.66,-314.75,21.39,-0.47,13.13
1338.,Virtuoso Optoel.,581.60,87.39,1328.30,0.00,8.58,,309.37,29.75,13.08
1339.,Upsurge Seeds,234.00,21.94,165.20,0.00,2.59,,50.77,-30.36,13.07
1340.,Ansal Buildwell,161.75,8.42,119.37,0.62,-4.67,-170.54,5.82,-50.38,13.06
1341.,Dhanuka Realty,12.90,14.90,9.98,0.00,-0.63,,0.39,-53.57,13.04
1342.,Insecticid.India,679.45,15.34,2011.03,0.44,61.60,15.70,627.21,-9.88,13.02
1343.,Poojawes. Metal.,35.26,23.37,35.76,2.84,0.36,-5.26,14.12,-3.02,13.00
1344.,Roopa Industries,73.84,36.76,58.08,0.00,0.58,-3.33,25.61,80.99,12.99
1345.,Krishival Foods,249.95,43.30,557.27,0.08,8.29,13716.67,73.79,43.09,12.99
1346.,Classic Leasing,26.28,20.21,7.88,0.00,0.17,750.00,0.17,88.89,12.98
1347.,KN Agri Resource,268.75,20.16,671.85,0.00,14.35,,754.06,18.39,12.98
1348.,Jay Ushin,708.50,20.56,273.48,0.42,3.39,-20.61,212.02,5.40,12.97
1349.,Rane Holdings,1787.00,22.65,2551.84,1.40,185.40,-74.91,916.50,-1.25,12.95
1350.,Zenotech Lab.,69.85,72.38,426.30,0.00,1.35,-79.51,9.77,-15.26,12.94
1351.,Gourmet Gateway,24.96,4189.25,335.14,0.00,-0.70,-225.00,41.47,14.27,12.94
1352.,Axel Polymers,54.09,,46.07,0.00,-0.81,-262.00,13.87,-55.14,12.93
1353.,Avadh Sugar,514.80,11.90,1030.55,1.94,0.83,-97.13,632.02,-20.75,12.93
1354.,Universal Starch,172.85,,72.60,0.00,-8.22,-1181.58,90.93,-24.15,12.92
1355.,Ambar Protein,200.90,20.93,115.52,0.00,2.69,244.87,88.95,29.65,12.92
1356.,KSE,2337.55,13.01,748.02,1.28,17.13,1177.46,414.35,-5.08,12.91
1357.,Brightcom Group,10.25,5.76,2068.37,0.00,186.29,-47.10,1302.79,-28.19,12.91
1358.,GRM Overseas,198.96,22.90,1193.76,0.00,7.12,5.17,149.92,-9.47,12.90
1359.,Parnax Lab,163.20,15.87,187.45,0.00,3.42,82.35,48.36,13.49,12.90
1360.,5Paisa Capital,474.95,24.64,1482.98,0.00,21.89,14.97,100.79,4.01,12.89
1361.,DRS Dilip Road,126.20,47.40,190.09,0.00,4.52,,95.05,-4.25,12.88
1362.,Haldyn Glass,151.85,35.71,816.22,0.46,5.23,80.97,105.90,128.09,12.87
1363.,Ratnaveer Precis,188.88,25.26,1002.00,0.00,12.28,53.88,229.99,61.41,12.87
1364.,WSFX Global,110.75,23.67,135.89,0.90,3.14,28.69,25.90,14.65,12.85
1365.,Rasi Electrodes,33.86,29.28,105.41,0.00,0.80,-13.98,20.63,-4.27,12.84
1366.,Sheetal Univer.,74.20,40.87,85.00,0.00,1.33,,60.65,-4.50,12.83
1367.,Khaitan (India),87.29,9.62,41.46,0.00,0.69,216.95,14.77,-1.27,12.82
1368.,India Nipp.Elec.,717.25,22.60,1622.52,1.43,21.16,20.64,209.85,10.62,12.80
1369.,Greenpanel Inds.,367.70,49.60,4509.01,0.41,18.50,-54.61,336.87,-15.50,12.80
1370.,Panache Digilife,272.85,79.60,415.50,0.00,2.22,7200.00,23.46,13.99,12.79
1371.,Yasho Industries,2120.60,72.42,2417.31,0.02,4.36,-62.61,163.90,16.17,12.76
1372.,Avi Ansh,108.70,45.90,151.93,0.00,1.01,,66.29,-3.79,12.76
1373.,Salzer Electron.,1405.40,38.85,2485.13,0.18,26.20,179.32,336.40,22.92,12.75
1374.,Airan,34.08,15.28,426.07,0.00,-1.54,-150.33,26.23,-1.54,12.75
1375.,Walpar Nutrition,52.50,19.96,49.30,0.00,1.41,,32.53,4.46,12.75
1376.,National Fitting,138.00,28.75,125.35,1.09,0.84,-55.79,18.68,-10.62,12.74
1377.,GTV Engineering,522.75,24.93,163.30,0.00,1.15,22.34,23.56,-47.21,12.74
1378.,Filatex India,62.17,23.85,2759.45,0.32,13.47,-41.69,1049.10,-5.30,12.72
1379.,Crop Life Scienc,49.50,13.86,84.84,0.00,3.44,,106.33,9.11,12.72
1380.,Sharp Chucks and,129.95,18.15,149.57,0.00,4.55,,135.83,40.71,12.71
1381.,Docmode Health,88.75,,27.89,0.00,-0.52,,20.42,-13.47,12.70
1382.,Esprit,142.30,27.93,312.28,0.00,7.80,,160.92,11.58,12.69
1383.,Jonjua Overseas,10.35,11.40,16.41,0.00,0.87,,2.82,184.85,12.67
1384.,Akme Fintrade,84.04,12.40,358.64,0.00,8.14,124.24,24.02,40.39,12.67
1385.,Shiv Texchem,349.20,26.93,809.18,0.00,20.63,,1030.62,68.25,12.67
1386.,Kapston Services,257.35,41.08,522.11,0.00,3.94,-9.01,168.11,30.94,12.66
1387.,BITS,28.94,133.79,323.77,0.00,0.02,100.00,0.27,28.57,12.66
1388.,Aayush Wellness,117.65,555.98,572.66,0.00,0.92,228.57,14.28,2280.00,12.65
1389.,Kilitch Drugs,343.50,39.32,552.43,0.00,8.61,81.65,47.47,15.22,12.63
1390.,Aakash Explor.,10.23,19.80,103.58,0.00,0.11,-91.27,23.05,8.52,12.63
1391.,Healthy Life,87.61,66.89,217.38,0.00,1.17,,87.99,118.23,12.63
1392.,Adit.Birla Money,255.95,19.37,1446.35,0.00,26.69,123.91,125.66,30.39,12.61
1393.,Ansal Housing,17.79,19.60,123.88,0.00,-6.74,-433.33,136.04,3.92,12.60
1394.,We Win Ltd,91.51,36.61,92.98,0.00,0.18,80.00,20.40,36.36,12.60
1395.,Bambino Agro Ind,370.10,29.64,296.45,0.43,3.64,-24.32,108.19,3.65,12.58
1396.,Anjani Foods,35.64,69.17,99.61,0.00,0.48,-15.79,14.15,15.23,12.58
1397.,Emerald Finance,124.00,68.77,418.81,0.08,2.06,116.84,5.00,54.32,12.58
1398.,Coral Labs.,805.00,12.36,287.39,0.25,6.38,6.33,32.23,39.22,12.57
1399.,Cheviot Company,1310.15,10.13,788.30,0.38,18.48,-6.10,102.85,-18.06,12.57
1400.,Committed Cargo,144.05,34.15,155.71,0.35,3.05,,81.85,27.18,12.57
1401.,Apeejay Surrend.,203.27,61.36,4337.26,0.00,26.76,80.50,141.57,4.93,12.55
1402.,3C IT Solutions,31.10,32.28,18.72,0.00,-0.17,,23.49,35.23,12.55
1403.,Rubfila Intl.,83.03,19.52,450.58,1.45,6.04,-19.68,134.75,17.50,12.54
1404.,Comfort Fincap,10.40,13.05,64.88,0.96,1.04,-36.20,3.13,-16.76,12.53
1405.,Hisar Spg. Mills,72.45,12.04,27.10,0.00,0.38,533.33,11.76,8.49,12.52
1406.,City Crops Agro,28.50,17.82,46.50,0.00,1.26,,22.24,23.97,12.52
1407.,Dhanashree Elect,60.45,24.44,85.78,0.00,0.58,-30.95,17.03,12.11,12.51
1408.,Asian Energy,394.65,44.09,1767.02,0.00,9.30,776.42,97.72,114.86,12.51
1409.,Heubach Colorant,565.05,36.42,1304.24,0.00,18.41,42.82,218.42,9.02,12.48
1410.,Gateway Distri,82.36,18.03,4115.07,2.43,70.43,-4.85,383.71,-1.43,12.48
1411.,The Hi-Tech Gear,848.00,28.11,1592.39,0.59,9.54,48.14,246.39,-13.13,12.47
1412.,RPSG Ventures,1168.10,,3864.82,0.00,-72.78,-378.50,2165.73,21.09,12.47
1413.,Huhtamaki India,276.70,23.79,2089.69,1.81,11.71,-66.84,652.50,-1.51,12.46
1414.,Ceejay Finance,302.45,14.37,104.35,0.40,2.27,49.34,6.29,27.33,12.46
1415.,SEAMEC Ltd,1147.20,19.36,2916.76,0.09,0.16,100.76,87.87,4.07,12.46
1416.,S H Kelkar & Co.,258.49,28.95,3578.04,0.29,39.81,35.68,542.50,19.12,12.46
1417.,Swasti Vin. Art,4.70,26.44,42.30,0.00,0.77,-4.94,6.92,120.38,12.45
1418.,Winsome Textile,100.20,7.81,198.60,0.00,8.76,104.67,219.03,8.21,12.45
1419.,Modison,185.05,29.61,600.49,1.35,8.19,59.85,122.48,26.07,12.44
1420.,Shiv Aum Steels,250.00,31.96,340.01,0.00,7.51,135.42,248.60,-10.84,12.41
1421.,Rama Steel Tubes,12.27,72.51,1907.04,0.00,4.31,-34.57,263.05,29.37,12.40
1422.,Medico Intercon.,52.75,11.06,52.75,0.00,1.63,87.36,37.24,117.52,12.40
1423.,Inv.& Prec.Cast.,953.00,82.01,476.50,0.10,1.54,-39.13,41.90,-6.60,12.37
1424.,Airo Lam,130.80,58.93,196.23,0.00,-2.81,-258.76,51.19,3.18,12.37
1425.,Akanksha Power,148.75,103.56,275.46,0.00,1.46,,25.26,27.25,12.36
1426.,Niraj Cement,69.09,17.28,298.73,0.00,4.05,44.55,138.02,24.36,12.35
1427.,Delta Corp,112.94,26.14,3024.21,1.11,26.98,-61.15,187.65,-28.13,12.35
1428.,Visaman Global,42.95,28.94,59.32,0.00,1.31,,137.36,-15.31,12.35
1429.,Jindal Photo,889.30,2.55,912.27,0.00,124.69,172.13,0.81,80.00,12.34
1430.,MRP Agro,145.10,62.23,145.61,0.00,0.72,,15.28,,12.34
1431.,Allcargo Termi,38.06,21.13,935.12,0.00,11.33,-1.49,194.90,5.14,12.34
1432.,Paul Merchants,989.45,5.46,305.15,0.00,16.10,9.08,1037.80,-43.57,12.33
1433.,MIC Electronics,86.82,37.11,2092.46,0.00,2.11,25.60,11.20,57.75,12.31
1434.,IOL Chemicals,425.75,24.93,2499.39,1.17,19.15,-49.33,525.75,-3.59,12.30
1435.,Madhav Infra,16.41,23.82,442.38,0.00,5.72,67.25,87.63,-1.61,12.30
1436.,Muthoot Cap.Serv,336.65,11.43,553.71,0.00,15.97,-52.51,108.65,10.71,12.29
1437.,Selan Expl. Tech,856.25,22.51,1301.50,0.00,21.36,126.75,68.92,75.86,12.29
1438.,Pavna Industries,480.00,67.52,584.68,0.00,3.38,76.04,79.52,16.27,12.29
1439.,Kamdhenu Venture,18.17,51.69,571.18,0.00,1.19,-65.31,54.84,-16.68,12.29
1440.,Vera Synthetic,91.50,25.09,45.16,0.00,1.26,,23.28,8.03,12.28
1441.,Nila Infrastruct,14.39,30.20,566.81,0.00,5.24,111.29,39.81,1.66,12.27
1442.,Vertoz,14.85,58.84,1265.67,0.00,6.57,68.46,63.65,69.01,12.27
1443.,Oriental Rail,343.45,64.20,2131.42,0.03,10.46,36.02,186.13,62.18,12.26
1444.,Apollo Sindoori,1802.70,47.83,468.77,0.11,2.81,-11.91,77.18,7.61,12.25
1445.,Sar Televenture,278.55,37.50,1034.60,0.00,15.99,,117.02,227.05,12.25
1446.,Landmark Cars,621.55,80.77,2568.92,0.24,0.34,-104.12,907.27,17.72,12.24
1447.,Poddar Pigments,369.50,13.70,392.04,1.08,5.12,-15.65,92.08,3.39,12.23
1448.,Gorani Industrie,105.96,77.84,56.82,0.00,-0.40,-205.26,12.32,3.18,12.22
1449.,Emami Paper,112.97,7.86,683.47,1.42,7.59,-53.72,495.09,13.39,12.20
1450.,Om Infra,170.66,64.10,1643.46,0.29,3.93,-83.40,238.43,-14.79,12.20
1451.,Mohit Paper Mill,39.50,8.34,55.30,0.00,2.10,32.08,34.32,-2.22,12.19
1452.,Jayant Agro Org.,285.75,15.52,857.25,1.75,13.32,-15.48,598.05,10.74,12.18
1453.,Cadsys (India),114.35,,85.79,0.00,-12.45,,60.15,-44.31,12.18
1454.,Ugro Capital,232.75,16.51,2164.44,0.00,35.52,22.95,330.16,35.00,12.16
1455.,Ajwa Fun World,23.15,29.00,14.79,0.00,-0.50,-127.27,-0.06,-116.67,12.15
1456.,M B Agro Prod.,238.26,74.54,2087.80,0.21,13.84,-7.30,278.31,-0.05,12.15
1457.,Trident Texofab,176.55,85.60,181.47,0.00,1.00,33.33,26.45,14.01,12.15
1458.,Gilada Finance,12.38,9.82,17.39,0.00,0.55,-8.33,1.60,3.90,12.13
1459.,Bal Pharma,126.83,26.50,201.92,0.95,1.04,9.47,73.69,-20.37,12.10
1460.,Jagan Lamps,98.91,25.70,72.21,0.00,0.70,2.94,14.88,2.83,12.09
1461.,Saurashtra Cem.,118.34,41.34,1315.04,1.69,-31.43,-26091.67,296.28,-20.96,12.09
1462.,Dhruv Consultanc,121.86,39.17,231.13,0.41,1.89,0.53,32.67,42.73,12.09
1463.,Sonu Infratech,127.25,19.90,99.89,0.00,3.25,,45.34,127.04,12.09
1464.,Ideaforge Tech,645.80,159.64,2779.33,0.00,-12.20,-1470.79,37.20,56.76,12.09
1465.,Sandhar Tech,512.50,23.70,3084.77,0.63,40.02,46.59,984.16,11.22,12.07
1466.,Odyssey Tech.,109.10,32.24,173.11,0.00,0.25,0.00,5.68,1.79,12.05
1467.,Pattech Fitwell,106.00,41.74,82.23,0.00,0.96,,24.32,28.88,12.05
1468.,Onyx Biotec,90.15,53.95,163.46,0.00,,,,,12.05
1469.,Eldeco Housing,880.80,26.80,866.09,0.91,4.51,-29.75,33.38,95.66,12.02
1470.,Veto Switchgears,138.00,14.94,263.79,0.72,5.97,-1.17,74.28,3.69,12.02
1471.,GTPL Hathway,139.78,24.59,1572.01,2.86,13.74,-62.65,855.56,9.80,12.02
1472.,Sasken Technol.,2141.55,50.02,3235.10,1.17,12.28,-33.35,135.03,31.72,12.01
1473.,Apollo Micro Sys,138.25,88.79,4237.22,0.04,15.87,139.73,160.71,84.39,12.01
1474.,Capital Infra,,0.00,0.00,,115.43,,712.62,,12.00
1475.,Prime Property,39.01,23.56,66.20,0.00,-0.03,-100.64,0.00,-100.00,11.99
1476.,My Money Sec.,54.80,7.10,92.07,0.00,0.97,106.38,0.17,-77.63,11.97
1477.,Scoobee Garments,129.90,,175.37,0.00,0.14,-202.67,6.46,-33.13,11.96
1478.,GP Petroleums,57.80,11.98,294.69,0.00,4.85,-49.11,125.11,-22.76,11.95
1479.,SG Finserve,421.20,35.15,2775.50,0.00,14.12,-19.27,30.89,-29.59,11.95
1480.,ANI Integrated,174.85,30.02,181.01,0.00,1.99,61.79,54.03,18.98,11.95
1481.,Mangalam Cement,1007.75,51.73,2771.04,0.15,3.28,-72.18,359.14,-16.13,11.94
1482.,Xchanging Sol.,116.43,44.28,1297.07,27.48,9.82,-28.99,44.46,2.77,11.94
1483.,Mewar Hi-Tech,95.70,23.35,37.36,0.00,0.01,,17.08,-9.25,11.90
1484.,Camex,59.73,12.76,60.98,0.00,1.46,47.47,34.39,-2.36,11.89
1485.,Jay Kailash,66.00,23.39,32.98,0.00,0.81,,8.81,129.43,11.86
1486.,Homesfy Realty,530.00,52.24,161.93,0.00,1.42,,29.90,24.17,11.86
1487.,Everest Kanto,189.64,18.08,2127.91,0.37,38.60,46.55,367.28,22.72,11.85
1488.,Latteys Industri,35.95,133.35,206.70,0.00,0.70,180.00,18.73,18.85,11.85
1489.,Kinetic Engg.,172.65,81.41,382.62,0.00,2.17,13.02,35.47,-4.14,11.84
1490.,Jaysynth Orgo,27.20,29.15,366.94,0.18,4.17,4270.00,59.62,17435.29,11.83
1491.,Precision Metal.,44.50,12.22,72.35,0.00,1.16,,77.59,20.76,11.83
1492.,Bannari Amm.Sug.,3660.35,35.15,4589.97,0.34,34.27,-29.79,473.73,-21.06,11.82
1493.,Libord Securitie,35.01,31.27,17.51,0.00,0.10,-28.57,0.00,,11.82
1494.,Jindal Poly Inve,882.30,2.35,927.30,0.00,139.82,156.60,7.91,5.89,11.82
1495.,Barak Valley,51.38,29.50,113.86,0.00,-0.54,-119.57,41.71,-17.83,11.81
1496.,Droneacharya Aer,117.30,50.52,281.39,0.00,1.61,,26.90,28.77,11.80
1497.,Sukhjit Starch,271.30,15.62,847.65,1.47,12.55,10.18,367.81,14.51,11.79
1498.,Sylvan Plyboard,90.00,28.92,174.37,0.00,3.40,,107.39,,11.79
1499.,Sarveshwar Foods,8.72,42.07,853.53,0.00,8.14,68.53,271.31,32.20,11.77
1500.,Aprameya Enginee,121.05,66.61,230.48,0.00,-1.73,,9.27,,11.75
1501.,Aarvi Encon,134.52,19.61,198.87,1.49,2.11,-19.16,121.00,18.29,11.74
1502.,Race Eco,367.50,128.38,634.20,0.00,4.05,1250.00,106.29,34.75,11.73
1503.,Ajmera Realty,1117.05,32.22,4043.11,0.36,36.29,56.90,199.96,37.58,11.72
1504.,Adarsh Plant,34.11,63.77,33.80,0.00,0.31,1450.00,5.18,32.82,11.71
1505.,Pritika Auto,25.03,26.01,404.70,0.00,10.58,93.65,85.77,-8.46,11.71
1506.,MAS FINANC SER,267.00,17.22,4844.81,0.57,77.62,25.42,384.27,23.81,11.70
1507.,InfoBeans Tech.,439.75,30.44,1071.62,0.23,12.66,200.71,98.27,8.13,11.69
1508.,Growington Vent,4.13,59.21,66.31,0.00,0.47,-61.16,5.72,-29.99,11.69
1509.,GSB Finance,45.87,114.67,27.52,0.00,0.52,-65.33,0.74,-62.63,11.68
1510.,Maithan Alloys,1160.60,4.09,3378.69,0.52,142.70,130.38,464.22,4.64,11.67
1511.,M.V.K. Agro,39.95,9.70,61.88,0.00,3.00,,48.61,-7.11,11.67
1512.,Narbada Gems,65.59,30.10,138.77,0.00,0.07,-87.50,18.65,-8.53,11.66
1513.,VMS Industries,41.21,18.04,100.85,1.21,0.72,-62.11,97.47,11.31,11.66
1514.,Graphisads,59.50,15.62,108.75,0.00,4.65,,77.78,68.72,11.66
1515.,Beryl Drugs,37.43,55.82,18.98,0.00,0.01,-96.30,5.64,-30.28,11.65
